,Объект_1,ИНН_1,Связь,Объект_2,ИНН_2
1254,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ комбинированный ""Кронос""",7706651991
1255,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ долгосрочных прямых инвестиций ""Фейрглайд - Прямые инвестиции""",7715648191
1256,"ЗАО ""ПРСД""",7710198911,Высокая,"ОПИФ рыночных финансовых инструментов ""Мировые рынки""",7825680984
1257,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ недвижимости ""Проектный капитал""",2309084747
1258,"ЗАО ""ПРСД""",7710198911,Высокая,"ОПИФ рыночных финансовых инструментов ""СТОИК - Нефть и Газ""",7825481139
1259,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ комбинированный ""ТРАСТ""",7706651991
1260,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ ""Стратегический""",7701140866
1261,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ недвижимости ""Южный капитал""",2309084747
1262,"ЗАО ""ПРСД""",7710198911,Высокая,"ИПИФ акций ""ОПЛОТ - Металлургия""",7825481139
1263,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ комбинированный ""РВМ Новосаратовка-Девелопмент""",7722563196
1264,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ комбинированный ""Жилая недвижимость""",7704366195
1265,"ЗАО ""ПРСД""",7710198911,Высокая,"ОПИФ рыночных финансовых инструментов ""Сберегательный""",7825680984
1266,"ЗАО ""ПРСД""",7710198911,Высокая,"ОПИФ рыночных финансовых инструментов ""Титан""",7825481139
1267,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ недвижимости ""Солнечный город""",7715648191
1268,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ недвижимости ""Флагман""",2309084747
1269,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ недвижимости ""Анапский капитал""",2309084747
1270,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ рентный ""Аграрный""",5029144685
1271,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ недвижимости ""Первобанк - Недвижимость""",7718218817
1272,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ недвижимости ""Траст Девелопмент Второй""",9715010155
1273,"ЗАО ""ПРСД""",7710198911,Высокая,"ОПИФ рыночных финансовых инструментов ""Сбалансированный"".",7825680984
1274,"ЗАО ""ПРСД""",7710198911,Высокая,"ОПИФ рыночных финансовых инструментов ""Финансист""",7825481139
1275,"ЗАО ""ПРСД""",7710198911,Высокая,"ОПИФ рыночных финансовых инструментов ""СТОИК""",7825481139
1276,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ НЕДВИЖИМОСТИ ""ПОКРОВСКИЙ""",2309084747
1277,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ КОМБИНИРОВАННЫЙ ""ЕВРОПЕЙСКИЕ ПРЕДМЕСТЬЯ""",7806138649
1278,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИ комбинированный фонд ""Центральный""",7701140866
1279,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ рентный ""Коммерческая недвижимость""",6316130695
1280,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ недвижимости ""БизнесЭстейт""",7703523568
1281,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ кредитный ""Кубанский капитал""",2309084747
1282,"ЗАО ""ПРСД""",7710198911,Высокая,"Рентный ЗПИФ ""Земельные ресурсы""",7718218817
1283,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ недвижимости ""Квадратный метр""",5029144685
1284,"ЗАО ""ПРСД""",7710198911,Высокая,"ОПИФ акций ""ОПЛОТ - Альтернативная энергетика""",7825481139
1285,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ недвижимости ""Екатерининский""",2309084747
1286,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИ хедж-фонд ""3Д - КИНО""",7710183778
1287,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ недвижимости ""Кольчуга""",7715648191
1288,"ЗАО ""ПРСД""",7710198911,Высокая,"Рентный ЗПИФ ""Региональная недвижимость""",7718218817
1289,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ недвижимости ""Новосаратовка-Девелопмент""",7806138649
1290,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ комбинированный ""Омега""",7709853192
1291,"ЗАО ""ПРСД""",7710198911,Высокая,"ПИФ ""Универсальные активы""",7715648191
1292,"ЗАО ""ПРСД""",7710198911,Высокая,"ООО УК ""ПЕРВОИНВЕСТ-УПРАВЛЕНИЕ АКТИВАМИ""",6316130695
1293,"ЗАО ""ПРСД""",7710198911,Высокая,"ИПИФ рыночных финансовых инструментов ""ОПЛОТ""",7825481139
1294,"ЗАО ""ПРСД""",7710198911,Высокая,"ОПИФ рыночных финансовых инструментов ""СТОИК - Биржевые активы""",7825481139
1295,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ недвижимости ""ЭЛИТА""",7722268930
1296,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ рентный ""Земельный""",7705934845
1297,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ комбинированный ""Аренда Нежилых Помещений""",7721802356
1298,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ комбинированный ""РИКо-Фонд""",7709853192
1299,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ комбинированный ""Метрополия""",7706651991
1300,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ комбинированный ""Артемида""",7706651991
1301,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ комбинированный ""Коммерческая недвижимость""",7704366195
1302,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ комбинированный ""АФМ. Орифа""",5612065074
1303,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ комбинированный ""ТЕХНОФОНД""",7706651991
1304,"ЗАО ""ПРСД""",7710198911,Высокая,"ЗПИФ комбинированный ""БОРЕЙ""",7706651991
1305,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ прямых инвестиций ""Руснедра""",7722793640
1306,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ОПИФ рыночных финансовых инструментов ""СТОИК - Мировые технологии"".",7825481139
1307,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ недвижимости ""Сбербанк - Арендный бизнес""",7710183778
1308,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ долгосрочных прямых инвестиций """"Форсайт плюс""",7707525541
1309,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ акций ""Альтернативные инвестиции""",7705903220
1310,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ОПИФ рыночных финансовых инструментов ""СТОИК - Акции"".",7825481139
1311,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ комбинированный ""Профит первый""",2309084747
1312,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ комбинированный ""Базис - Долгострочные инвестиции""",7709853192
1313,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ НЕДВИЖИМОСТИ ""АНТЕЙ ЮГ""",7706660033
1314,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ комбинированный ""Олимп""",7703523568
1315,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ комбинированный ""РВМ Деловая Недвижимость""",7722563196
1316,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ долгосрочных прямых инвестиций ""Базис""",7709853192
1317,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ комбинированный ""АФМ. Росдевелопмент""",7706761602
1318,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ комбинированный ""Сбербанк - Долгострочные инвестиции""",7710183778
1319,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ комбинированный ""Руснедра""",9715010155
1320,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ недвижимости ""УФА ЭКСПО""",5029144685
1321,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ комбинированный ""ГЕО-АКТИВ""",7806138649
1322,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ рентный ""Стратегические инвестиции""",7705934845
1323,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ комбинированный ""Базис Риэлти""",7709853192
1324,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ недвижимости ""РВМ Столичная недвижимость №1""",7722563196
1325,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ОПИФ рыночных финансовых инструментов ""СТОИК-Золото""",7825481139
1326,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ОПИФ рыночных финансовых инструментов ""Финансист - Облигации"".",7825481139
1327,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ комбинированный ""Профит инвестиционный""",2309084747
1328,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ комбинированный ""Веда""",7703523568
1329,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ комбинированный ""Антарес""",7718581523
1330,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ комбинированный ""Паллада Капитал""",7703523568
1331,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"Комбинированный ЗПИФ ""Фобос""",7825680984
1332,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ комбинированный ""Павловский плюс""",7709853192
1333,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ комбинированный ""Раут""",7709853192
1334,"АО ""СПЕЦИАЛИЗИРОВАННЫЙ ДЕПОЗИТАРИЙ ""ИНФИНИТУМ""",7705380065,Высокая,"ЗПИФ комбинированный ""ДТ КАПИТАЛ""",7702526051
1335,"ООО ""СДК ""ГАРАНТ""",7714184726,Высокая,"ЗПИФ кредитный ""СКМ - Кредитные решения""",7729566990
1336,"ООО ""СДК ""ГАРАНТ""",7714184726,Высокая,"ЗПИФ недвижимости ""Доступное жилье 3""",7718218817
1337,"ООО ""СДК ""ГАРАНТ""",7714184726,Высокая,"ЗПИФ комбинированный ""Плавник""",7718581523
1338,"ООО ""СДК ""ГАРАНТ""",7714184726,Высокая,"ЗПИФ комбинированный ""ДЕ Фонд""",7718218817
1339,"ООО ""СДК ""ГАРАНТ""",7714184726,Высокая,"ЗПИФ недвижимости ""СКМ Капитал""",7729566990
1340,"ООО ""СДК ""ГАРАНТ""",7714184726,Высокая,"ЗПИФ недвижимости ""Прайм Недвижимость""",7718218817
1341,"ООО ""СДК ""ГАРАНТ""",7714184726,Высокая,"ЗПИФ комбинированный ""АБ Фонд""",7718218817
1342,"ООО ""СДК ""ГАРАНТ""",7714184726,Высокая,"ЗПИФ комбинированный ""Юнити Плюс""",7707525541
1343,"ООО ""СДК ""ГАРАНТ""",7714184726,Высокая,"ЗПИФ комбинированный ""Ресурс""",7722793640
1344,"ООО ""СДК ""ГАРАНТ""",7714184726,Высокая,"ЗПИФ недвижимости ""Азимут""",7718218817
1345,"ООО ""СДК ""ГАРАНТ""",7714184726,Высокая,"ЗПИФ долгосрочных прямых инвестиций ""Форвард""",7718218817
1346,"ООО ""СДК ""ГАРАНТ""",7714184726,Высокая,"ЗПИФ комбинированный ""Кредитные ресурсы""",9715010155
1347,"ООО ""СДК ""ГАРАНТ""",7714184726,Высокая,"ЗПИФ комбинированный ""Капитал Плюс""",7707525541
1348,"ООО ""СДК ""ГАРАНТ""",7714184726,Высокая,"ЗПИФ комбинированный ""СМП""",7706651991
1349,"ООО ""УК ПРОМСВЯЗЬ""",7718218817,Высокая,"ЗПИФ недвижимости ""Доступное жилье 3""",7718218817
1350,"ООО ""УК ПРОМСВЯЗЬ""",7718218817,Высокая,"ЗПИФ комбинированный ""ДЕ Фонд""",7718218817
1351,"ООО ""УК ПРОМСВЯЗЬ""",7718218817,Высокая,"ЗПИФ недвижимости ""Первобанк - Недвижимость""",7718218817
1352,"ООО ""УК ПРОМСВЯЗЬ""",7718218817,Высокая,"ЗПИФ недвижимости ""Прайм Недвижимость""",7718218817
1353,"ООО ""УК ПРОМСВЯЗЬ""",7718218817,Высокая,"ЗПИФ комбинированный ""АБ Фонд""",7718218817
1354,"ООО ""УК ПРОМСВЯЗЬ""",7718218817,Высокая,"ЗПИФ рентный ""Коммерческая недвижимость""",6316130695
1355,"ООО ""УК ПРОМСВЯЗЬ""",7718218817,Высокая,"Рентный ЗПИФ ""Земельные ресурсы""",7718218817
1356,"ООО ""УК ПРОМСВЯЗЬ""",7718218817,Высокая,"ЗПИФ недвижимости ""Азимут""",7718218817
1357,"ООО ""УК ПРОМСВЯЗЬ""",7718218817,Высокая,"Рентный ЗПИФ ""Региональная недвижимость""",7718218817
1358,"ООО ""УК ПРОМСВЯЗЬ""",7718218817,Высокая,"ЗПИФ долгосрочных прямых инвестиций ""Форвард""",7718218817
1359,"ООО ""УК ПРОМСВЯЗЬ""",7718218817,Высокая,"ООО УК ""ПЕРВОИНВЕСТ-УПРАВЛЕНИЕ АКТИВАМИ""",6316130695
1360,"ООО ""УК ПРОМСВЯЗЬ""",7718218817,Высокая,"ООО ""СОРТОПРОКАТ-ЦЕНТР""",9725126416
1361,"ООО ""УК ""БФА""",7825481139,Высокая,"ОПИФ рыночных финансовых инструментов ""СТОИК - Мировые технологии"".",7825481139
1362,"ООО ""УК ""БФА""",7825481139,Высокая,"ОПИФ рыночных финансовых инструментов ""СТОИК - Нефть и Газ""",7825481139
1363,"ООО ""УК ""БФА""",7825481139,Высокая,"ИПИФ акций ""ОПЛОТ - Металлургия""",7825481139
1364,"ООО ""УК ""БФА""",7825481139,Высокая,"ОПИФ рыночных финансовых инструментов ""СТОИК - Акции"".",7825481139
1365,"ООО ""УК ""БФА""",7825481139,Высокая,"ОПИФ рыночных финансовых инструментов ""Титан""",7825481139
1366,"ООО ""УК ""БФА""",7825481139,Высокая,"ОПИФ рыночных финансовых инструментов ""Финансист""",7825481139
1367,"ООО ""УК ""БФА""",7825481139,Высокая,"ОПИФ рыночных финансовых инструментов ""СТОИК""",7825481139
1368,"ООО ""УК ""БФА""",7825481139,Высокая,"ОПИФ акций ""ОПЛОТ - Альтернативная энергетика""",7825481139
1369,"ООО ""УК ""БФА""",7825481139,Высокая,"ОПИФ рыночных финансовых инструментов ""СТОИК-Золото""",7825481139
1370,"ООО ""УК ""БФА""",7825481139,Высокая,"ИПИФ рыночных финансовых инструментов ""ОПЛОТ""",7825481139
1371,"ООО ""УК ""БФА""",7825481139,Высокая,"ОПИФ рыночных финансовых инструментов ""СТОИК - Биржевые активы""",7825481139
1372,"ООО ""УК ""БФА""",7825481139,Высокая,"ОПИФ рыночных финансовых инструментов ""Финансист - Облигации"".",7825481139
1373,"ООО ""УК ""АТЛАНТА""",7706651991,Высокая,"ЗПИФ комбинированный ""Кронос""",7706651991
1374,"ООО ""УК ""АТЛАНТА""",7706651991,Высокая,"ЗПИФ комбинированный ""ТРАСТ""",7706651991
1375,"ООО ""УК ""АТЛАНТА""",7706651991,Высокая,"ЗПИФ комбинированный ""Союз""",7706651991
1376,"ООО ""УК ""АТЛАНТА""",7706651991,Высокая,"ЗПИФ комбинированный ""Метрополия""",7706651991
1377,"ООО ""УК ""АТЛАНТА""",7706651991,Высокая,"ЗПИФ комбинированный ""Артемида""",7706651991
1378,"ООО ""УК ""АТЛАНТА""",7706651991,Высокая,"ЗПИФ комбинированный ""АРГУЗ""",7706651991
1379,"ООО ""УК ""АТЛАНТА""",7706651991,Высокая,"ЗПИФ комбинированный ""ФЕМИДА""",7706651991
1380,"ООО ""УК ""АТЛАНТА""",7706651991,Высокая,"ЗПИФ комбинированный ""СМП""",7706651991
1381,"ООО ""УК ""АТЛАНТА""",7706651991,Высокая,"ЗПИФ комбинированный ""ТЕХНОФОНД""",7706651991
1382,"ООО ""УК ""АТЛАНТА""",7706651991,Высокая,"ЗПИФ комбинированный ""БОРЕЙ""",7706651991
1383,"АО ""КУБАНСКАЯ УПРАВЛЯЮЩАЯ КОМПАНИЯ""",2309084747,Высокая,"ЗПИФ недвижимости ""Проектный капитал""",2309084747
1384,"АО ""КУБАНСКАЯ УПРАВЛЯЮЩАЯ КОМПАНИЯ""",2309084747,Высокая,"ЗПИФ недвижимости ""Южный капитал""",2309084747
1385,"АО ""КУБАНСКАЯ УПРАВЛЯЮЩАЯ КОМПАНИЯ""",2309084747,Высокая,"ЗПИФ комбинированный ""Профит первый""",2309084747
1386,"АО ""КУБАНСКАЯ УПРАВЛЯЮЩАЯ КОМПАНИЯ""",2309084747,Высокая,"ЗПИФ недвижимости ""Флагман""",2309084747
1387,"АО ""КУБАНСКАЯ УПРАВЛЯЮЩАЯ КОМПАНИЯ""",2309084747,Высокая,"ЗПИФ недвижимости ""Анапский капитал""",2309084747
1388,"АО ""КУБАНСКАЯ УПРАВЛЯЮЩАЯ КОМПАНИЯ""",2309084747,Высокая,"ЗПИФ НЕДВИЖИМОСТИ ""ПОКРОВСКИЙ""",2309084747
1389,"АО ""КУБАНСКАЯ УПРАВЛЯЮЩАЯ КОМПАНИЯ""",2309084747,Высокая,"ЗПИФ кредитный ""Кубанский капитал""",2309084747
1390,"АО ""КУБАНСКАЯ УПРАВЛЯЮЩАЯ КОМПАНИЯ""",2309084747,Высокая,"ЗПИФ недвижимости ""Екатерининский""",2309084747
1391,"АО ""КУБАНСКАЯ УПРАВЛЯЮЩАЯ КОМПАНИЯ""",2309084747,Высокая,"ЗПИФ комбинированный ""Профит инвестиционный""",2309084747
1392,БАНК ВТБ (ПАО),7702070139,Высокая,"ООО ""БИЗНЕС-ФИНАНС""",7707572492
1393,БАНК ВТБ (ПАО),7702070139,Высокая,"ЗПИФ недвижимости ""СКМ Недвижимость""",7729566990
1394,БАНК ВТБ (ПАО),7702070139,Высокая,"ООО ""БПО ""ПЕЧАТНИКИ""",9714024518
1395,БАНК ВТБ (ПАО),7702070139,Высокая,АО ВТБ ДЕВЕЛОПМЕНТ,7838327945
1396,БАНК ВТБ (ПАО),7702070139,Высокая,Костин Андрей Леонидович,770300172004
1397,БАНК ВТБ (ПАО),7702070139,Высокая,"ООО ""МОРСКОЙ ПОРТ ГЕЛЕНДЖИК""",2304070885
1398,"ГОСКОРПОРАЦИЯ ""РОСАТОМ""",7706413348,Высокая,Оленин Юрий Александрович,583800439742
1399,"ПАО ""ГАЗПРОМ НЕФТЬ""",5504036333,Высокая,"ООО ""ГАЗПРОМНЕФТЬ-ВОСТОК""",7017126251
1400,"ПАО ""ГАЗПРОМ НЕФТЬ""",5504036333,Высокая,"ООО ""НЕФТЕСЕРВИСНЫЕ РЕШЕНИЯ""",7728632093
1401,"ООО ""ТЕТИС КЭПИТАЛ""",7709853192,Высокая,"ЗПИФ комбинированный ""Базис - Долгострочные инвестиции""",7709853192
1402,"ООО ""ТЕТИС КЭПИТАЛ""",7709853192,Высокая,"ЗПИФ долгосрочных прямых инвестиций ""Базис""",7709853192
1403,"ООО ""ТЕТИС КЭПИТАЛ""",7709853192,Высокая,"ЗПИФ комбинированный ""Омега""",7709853192
1404,"ООО ""ТЕТИС КЭПИТАЛ""",7709853192,Высокая,"ЗПИФ комбинированный ""Базис Риэлти""",7709853192
1405,"ООО ""ТЕТИС КЭПИТАЛ""",7709853192,Высокая,"ЗПИФ комбинированный ""РИКо-Фонд""",7709853192
1406,"ООО ""ТЕТИС КЭПИТАЛ""",7709853192,Высокая,"ЗПИФ комбинированный ""Павловский плюс""",7709853192
1407,"ООО ""ТЕТИС КЭПИТАЛ""",7709853192,Высокая,"ЗПИФ комбинированный ""Раут""",7709853192
1408,"АО ""НКК""",7707592234,Высокая,"ЗПИФ рентный ""Доблестный витязь""",7715648191
1409,"АО ""НКК""",7707592234,Высокая,"ЗПИФ комбинированный ""Союз""",7706651991
1410,"АО ""НКК""",7707592234,Высокая,"ЗПИФ недвижимости ""Кубанский""",7715648191
1411,"АО ""НКК""",7707592234,Высокая,"ЗПИФ недвижимости ""Кутузовский""",7701140866
1412,"АО ""НКК""",7707592234,Высокая,"ЗПИФ НЕДВИЖИМОСТИ ""АТЛАНТ""",7706660033
1413,"АО ""НКК""",7707592234,Высокая,"ЗПИФ комбинированный ""АРГУЗ""",7706651991
1414,"АО ""НКК""",7707592234,Высокая,"ЗПИФ комбинированный ""ФЕМИДА""",7706651991
1415,"АО ""АТОМЭНЕРГОПРОМ""",7706664260,Высокая,"АО ""ТВЭЛ""",7706123550
1416,"АО ""АТОМЭНЕРГОПРОМ""",7706664260,Высокая,"ООО ""РОСАТОМ ЛОГИСТИКА""",9706000986
1417,"АО ""АТОМЭНЕРГОПРОМ""",7706664260,Высокая,"ООО ""АРКТИК БАЛКЕР""",2469004757
1418,"ООО ""ДОМ.РФ УПРАВЛЕНИЕ АКТИВАМИ""",7704366195,Высокая,"ЗПИФ комбинированный ""Жилая недвижимость""",7704366195
1419,"ООО ""ДОМ.РФ УПРАВЛЕНИЕ АКТИВАМИ""",7704366195,Высокая,"ЗПИФ комбинированный ""Коммерческая недвижимость""",7704366195
1420,"ООО ""АГЕНТСТВО ПО УПРАВЛЕНИЮ АКТИВАМИ ""ИМПУЛЬС""",7715648191,Высокая,"ЗПИФ долгосрочных прямых инвестиций ""Фейрглайд - Прямые инвестиции""",7715648191
1421,"ООО ""АГЕНТСТВО ПО УПРАВЛЕНИЮ АКТИВАМИ ""ИМПУЛЬС""",7715648191,Высокая,"ЗПИФ недвижимости ""Солнечный город""",7715648191
1422,"ООО ""АГЕНТСТВО ПО УПРАВЛЕНИЮ АКТИВАМИ ""ИМПУЛЬС""",7715648191,Высокая,"ЗПИФ рентный ""Доблестный витязь""",7715648191
1423,"ООО ""АГЕНТСТВО ПО УПРАВЛЕНИЮ АКТИВАМИ ""ИМПУЛЬС""",7715648191,Высокая,"ЗПИФ недвижимости ""Кубанский""",7715648191
1424,"ООО ""АГЕНТСТВО ПО УПРАВЛЕНИЮ АКТИВАМИ ""ИМПУЛЬС""",7715648191,Высокая,"ЗПИФ недвижимости ""Кольчуга""",7715648191
1425,"ООО ""АГЕНТСТВО ПО УПРАВЛЕНИЮ АКТИВАМИ ""ИМПУЛЬС""",7715648191,Высокая,"ПИФ ""Универсальные активы""",7715648191
1426,"ООО ""АКТИВ ИНВЕСТ""",9715010155,Высокая,"ЗПИФ прямых инвестиций ""Руснедра""",7722793640
1427,"ООО ""АКТИВ ИНВЕСТ""",9715010155,Высокая,"ЗПИФ недвижимости ""Траст Девелопмент Второй""",9715010155
1428,"ООО ""АКТИВ ИНВЕСТ""",9715010155,Высокая,"ЗПИФ комбинированный ""Руснедра""",9715010155
1429,"ООО ""АКТИВ ИНВЕСТ""",9715010155,Высокая,"ЗПИФ комбинированный ""Ресурс""",7722793640
1430,"ООО ""АКТИВ ИНВЕСТ""",9715010155,Высокая,"ЗПИФ комбинированный ""Кредитные ресурсы""",9715010155
1431,Кучеренко Денис Олегович,540619702526,Высокая,"ООО ИСК ""АЛЬФА""",5406995645
1432,Кучеренко Денис Олегович,540619702526,Высокая,"ООО СЗ ""СОВРЕМЕННИК""",5406806496
1433,Кучеренко Денис Олегович,540619702526,Высокая,"ООО ""ТОМСКИЙ СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК""",7017476249
1434,Кучеренко Денис Олегович,540619702526,Высокая,"ООО СЗ ""НОВЫЙ ДОМ""",5406807475
1435,Кучеренко Денис Олегович,540619702526,Высокая,"ООО ""СЗ ""СД-ТОМСК""",7017487473
1436,"АО ""УК ""РЕГИОНБИЗНЕСПРОЕКТ""",7723817189,Высокая,"ООО ""МЕТАЛЛСЕРВИС-КРАСНОДАР""",2309107401
1437,"АО ""УК ""РЕГИОНБИЗНЕСПРОЕКТ""",7723817189,Высокая,"ООО ""МЕТАЛЛСЕРВИС - БРЯНСК""",3255049216
1438,"АО ""УК ""РЕГИОНБИЗНЕСПРОЕКТ""",7723817189,Высокая,"ООО ""ОНТАРО""",7709427606
1439,"АО ""УК ""РЕГИОНБИЗНЕСПРОЕКТ""",7723817189,Высокая,"ООО ""МЕТАЛЛСЕРВИС-БЕЛГОРОД""",3123166185
1440,"АО ""УК ""РЕГИОНБИЗНЕСПРОЕКТ""",7723817189,Высокая,Мальцев Олег Николаевич,774324921242
1441,"ООО ""БАЛАНС ЭССЕТ МЕНЕДЖМЕНТ""",7727528950,Высокая,"ЗПИФ недвижимости ""Атриум""",7727528950
1442,"ООО ""БАЛАНС ЭССЕТ МЕНЕДЖМЕНТ""",7727528950,Высокая,"ООО ""СПК УСАДЫ""",5009135192
1443,Лымарь Борис Борисович,540316231003,Высокая,"ООО УК ""М-МЕНЕДЖМЕНТ""",5407964713
1444,Лымарь Борис Борисович,540316231003,Высокая,"ООО ""СИБИРСКИЙ ДОМ""",5445016646
1445,Лымарь Борис Борисович,540316231003,Высокая,"ООО ""СД-СЕРВИС ТОМСК""",7017495763
1446,Лымарь Борис Борисович,540316231003,Высокая,"ООО ""СД-СЕРВИС НОВОСИБИРСК""",5406833186
